BB,BB Band,BP,BP Band,SB,SB Band,VB,VB Band,Overall Risk Level,Overall Risk Level Band
2.25,1,2.25,1,4.5,1,7.0712,1,16.0712,1
2.7,1,2.7,1,5.4,2,8.3631,1,19.1631,2
2.7,1,5.4,2,5.4,2,8.3631,1,21.8631,2
2.7,1,5.4,2,5.4,2,8.3631,1,21.8631,2
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
9.0015,2,9.0015,2,18.003,3,33.1441,3,69.15,3
2.7,1,2.7,1,5.4,2,14.2506,2,25.0506,2
4.4535,1,4.4535,1,4.4535,1,0.0,1,13.3604,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.888,1,3.888,1,3.888,1,0.0,1,11.664,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,6.48,2,32.4469,3,45.4069,3
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
3.6442,1,3.6442,1,7.2884,2,29.7959,3,44.3726,3
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
2.7,1,0.0,1,2.7,1,0.0,1,5.4,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,26.032,3,32.782,3
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,5.4,2,2.7,1,0.0,1,10.8,2
2.7,1,5.4,2,2.7,1,0.0,1,10.8,2
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,5.4,2,2.7,1,0.0,1,10.8,2
3.2933,1,3.2933,1,6.5867,2,0.0,1,13.1734,2
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
4.0988,1,4.0988,1,11.1795,3,41.1989,3,60.5759,3
10.6008,3,10.6008,3,10.6008,3,0.0,1,31.8024,3
2.3329,1,2.3329,1,2.3329,1,0.0,1,6.9987,1
2.5197,1,2.5197,1,4.0817,1,0.0,1,9.1211,1
2.0245,1,2.0245,1,3.5866,1,0.0,1,7.6357,1
2.3329,1,2.3329,1,2.3329,1,0.0,1,6.9987,1
1.909,1,1.909,1,1.909,1,0.0,1,5.7269,1
2.3329,1,2.3329,1,2.3329,1,0.0,1,6.9987,1
2.3329,1,2.3329,1,2.3329,1,0.0,1,6.9987,1
2.3329,1,2.3329,1,2.3329,1,0.0,1,6.9987,1
4.6101,1,0.0,1,4.6101,1,51.8092,3,61.0294,3
3.6442,1,7.2884,2,3.6442,1,0.0,1,14.5767,2
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
2.9819,1,2.9819,1,5.9639,2,30.1357,3,42.0635,3
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
3.6372,1,0.0,1,3.6372,1,11.5501,2,18.8246,2
2.9819,1,2.9819,1,5.9639,2,32.0734,3,44.0012,3
2.9819,1,2.9819,1,5.9639,2,32.0734,3,44.0012,3
2.9819,1,2.9819,1,5.9639,2,32.0734,3,44.0012,3
2.9819,1,2.9819,1,5.9639,2,32.0734,3,44.0012,3
2.9819,1,2.9819,1,5.9639,2,32.0734,3,44.0012,3
2.9819,1,2.9819,1,5.9639,2,32.0734,3,44.0012,3
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
3.2933,1,0.0,1,3.2933,1,55.5441,3,62.1307,3
3.6372,1,0.0,1,3.6372,1,11.5501,2,18.8246,2
3.2933,1,0.0,1,6.5867,2,43.0644,3,52.9445,3
2.9819,1,2.9819,1,5.9639,2,26.6267,3,38.5545,3
2.9819,1,2.9819,1,5.9639,2,26.6267,3,38.5545,3
3.6442,1,3.6442,1,7.2884,2,32.0652,3,46.6419,3
4.0988,1,4.0988,1,4.0988,1,24.8565,2,37.1528,2
5.1012,2,5.1012,2,5.1012,2,27.6525,3,42.9561,3
5.1012,2,5.1012,2,10.2024,3,27.6525,3,48.0573,3
4.4535,1,4.4535,1,4.4535,1,0.0,1,13.3604,1
3.24,1,3.24,1,6.48,2,14.7493,2,27.7093,2
2.7,1,2.7,1,5.4,2,12.4738,2,23.2738,2
2.7,1,2.7,1,5.4,2,12.4738,2,23.2738,2
7.0981,2,7.0981,2,14.1961,3,31.0062,3,59.3985,3
6.4901,2,6.4901,2,12.9801,3,25.8458,3,51.806,3
6.4901,2,6.4901,2,6.4901,2,0.0,1,19.4702,2
7.8419,2,7.8419,2,7.8419,2,0.0,1,23.5258,2
4.0988,1,4.0988,1,4.0988,1,11.5514,2,23.8477,2
2.7,1,0.0,1,2.7,1,9.6966,1,15.0966,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,0.0,1,5.4,2,9.9691,1,18.0691,2
7.0981,2,7.0981,2,14.1961,3,60.4303,4,88.8226,4
2.9819,1,2.9819,1,5.9639,2,26.6267,3,38.5545,3
2.9819,1,2.9819,1,5.9639,2,26.6267,3,38.5545,3
2.9819,1,2.9819,1,5.9639,2,26.6267,3,38.5545,3
2.9819,1,2.9819,1,5.9639,2,26.6267,3,38.5545,3
2.9819,1,2.9819,1,5.9639,2,26.6267,3,38.5545,3
2.7,1,2.7,1,5.4,2,24.3112,2,35.1112,2
2.9819,1,2.9819,1,5.9639,2,26.6267,3,38.5545,3
10.6008,3,10.6008,3,10.6008,3,0.0,1,31.8024,3
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
3.2933,1,3.2933,1,3.2933,1,19.1706,2,29.0506,2
3.2933,1,3.2933,1,3.2933,1,12.0192,2,21.8992,2
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
7.0319,2,7.0319,2,14.0639,3,30.5282,3,58.656,3
2.9819,1,2.9819,1,5.9639,2,13.4626,2,25.3904,2
2.25,1,2.25,1,4.5,1,10.3783,2,19.3783,2
2.25,1,2.25,1,4.5,1,9.9074,1,18.9074,1
2.25,1,2.25,1,4.5,1,9.9074,1,18.9074,1
2.25,1,2.25,1,4.5,1,9.9074,1,18.9074,1
2.25,1,2.25,1,4.5,1,9.9074,1,18.9074,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
7.0319,2,7.0319,2,14.0639,3,6.3735,1,34.5013,3
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
7.8419,2,7.8419,2,7.8419,2,0.0,1,23.5258,2
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
5.8151,2,5.8151,2,5.8151,2,0.0,1,17.4452,2
2.25,1,2.25,1,4.5,1,12.0492,2,21.0492,2
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
4.0988,1,0.0,1,4.0988,1,13.6995,2,21.8971,2
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
7.64,2,7.64,2,15.2799,3,22.0425,2,52.6023,3
9.0015,2,0.0,1,9.0015,2,31.7392,3,49.7422,3
3.2933,1,3.2933,1,3.2933,1,15.3946,2,25.2746,2
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
3.6442,1,3.6442,1,7.2884,2,17.2637,2,31.8404,2
2.7,1,2.7,1,5.4,2,13.089,2,23.889,2
2.7,1,2.7,1,5.4,2,13.089,2,23.889,2
